ACAD_ACT_CD,ACAD_ACT_TITLE1,SECTION_CD,SESSION_CD,TEACH_METHOD,SECTION_NR,MEET_DAY,MEET_START_TM,MEET_END_TM
CHE375H1,Engineering Finance and,S,20231,LEC,0101,WE,12:00,14:00
CHE403H1,Professional Practice,S,20231,LEC,0101,TH,10:00,12:00
CHE416H1,Chemical Eng in Human Health,S,20231,LEC,0101,MO,15:00,16:00
CHE416H1,Chemical Eng in Human Health,S,20231,LEC,0101,WE,15:00,16:00
CHE416H1,Chemical Eng in Human Health,S,20231,TUT,0101,WE,16:00,17:00
CHE460H1,Environmental Pathways and,S,20231,LEC,0101,TH,13:00,15:00
CHE460H1,Environmental Pathways and,S,20231,LEC,0101,TU,11:00,12:00
CHE460H1,Environmental Pathways and,S,20231,TUT,0101,TU,16:00,18:00
CHE462H1,Food Engineering,S,20231,LEC,0101,MO,09:00,12:00
CHE462H1,Food Engineering,S,20231,TUT,0101,MO,12:00,13:00
CHE469H1,Fuel Cells and Electrochemical,S,20231,LEC,0101,FR,15:00,16:00
CHE469H1,Fuel Cells and Electrochemical,S,20231,LEC,0101,TU,09:00,11:00
CHE469H1,Fuel Cells and Electrochemical,S,20231,TUT,0101,MO,13:00,14:00
CHE471H1,Modelling in Biological and,S,20231,LEC,0101,FR,10:00,11:00
CHE471H1,Modelling in Biological and,S,20231,LEC,0101,WE,12:00,14:00
CHE471H1,Modelling in Biological and,S,20231,TUT,0101,FR,11:00,12:00
CHE475H1,Biocomposites: Mechanics and,S,20231,LEC,0101,TH,15:00,18:00
CHE475H1,Biocomposites: Mechanics and,S,20231,TUT,0101,TH,14:00,15:00
CHE488H1,Entrepreneurship and Business,S,20231,LEC,0101,FR,12:00,15:00
CHE488H1,Entrepreneurship and Business,S,20231,TUT,0101,TU,12:00,14:00
CHE499Y1,Thesis,Y,20231,TUT,0101,,,
CHE561H1,Risk Based Safety Management,S,20231,LEC,0101,FR,09:00,12:00
CHE561H1,Risk Based Safety Management,S,20231,TUT,0101,FR,12:00,13:00
CHE564H1,Pulp and Paper Processes,S,20231,LEC,0101,MO,16:00,18:00
CHE564H1,Pulp and Paper Processes,S,20231,LEC,0101,TU,11:00,12:00
CHE564H1,Pulp and Paper Processes,S,20231,TUT,0101,FR,15:00,16:00
CHE568H1,Nuclear Engineering,S,20231,LEC,0101,TH,15:00,18:00
CHE568H1,Nuclear Engineering,S,20231,TUT,0101,MO,17:00,18:00
CIV100H1,Mechanics,S,20231,LEC,0101,MO,14:00,15:00
CIV100H1,Mechanics,S,20231,LEC,0101,TH,14:00,15:00
CIV100H1,Mechanics,S,20231,LEC,0101,WE,14:00,15:00
CIV100H1,Mechanics,S,20231,TUT,0101,TU,18:00,20:00
CIV185H1,Earth Systems Science,S,20231,LEC,0101,MO,11:00,12:00
CIV185H1,Earth Systems Science,S,20231,LEC,0101,TH,11:00,12:00
CIV185H1,Earth Systems Science,S,20231,LEC,0101,WE,11:00,12:00
CIV185H1,Earth Systems Science,S,20231,PRA,0101,MO,12:00,14:00
CIV185H1,Earth Systems Science,S,20231,PRA,0102,MO,12:00,14:00
CIV185H1,Earth Systems Science,S,20231,TUT,0101,TU,11:00,12:00
CIV185H1,Earth Systems Science,S,20231,TUT,0102,TU,10:00,11:00
CIV191H1,Introduction to Civil,S,20231,LEC,0101,FR,12:00,13:00
CIV209H1,Civil Engineering Materials,S,20231,LEC,0101,TH,09:00,11:00
CIV209H1,Civil Engineering Materials,S,20231,LEC,0101,WE,11:00,12:00
CIV209H1,Civil Engineering Materials,S,20231,PRA,0101,MO,15:00,17:00
CIV209H1,Civil Engineering Materials,S,20231,PRA,0102,MO,13:00,15:00
CIV209H1,Civil Engineering Materials,S,20231,TUT,0101,WE,12:00,14:00
CIV214H1,Structural Analysis I,S,20231,LEC,0101,FR,09:00,10:00
CIV214H1,Structural Analysis I,S,20231,LEC,0101,TH,12:00,14:00
CIV214H1,Structural Analysis I,S,20231,TUT,0101,FR,15:00,17:00
CIV214H1,Structural Analysis I,S,20231,TUT,0102,FR,15:00,17:00
CIV214H1,Structural Analysis I,S,20231,TUT,0103,FR,15:00,17:00
CIV250H1,Hydraulics and Hydrology,S,20231,LEC,0101,FR,10:00,11:00
CIV250H1,Hydraulics and Hydrology,S,20231,LEC,0101,TH,11:00,12:00
CIV250H1,Hydraulics and Hydrology,S,20231,LEC,0101,WE,09:00,10:00
CIV250H1,Hydraulics and Hydrology,S,20231,PRA,0101,TU,12:00,15:00
CIV250H1,Hydraulics and Hydrology,S,20231,PRA,0102,MO,09:00,12:00
CIV250H1,Hydraulics and Hydrology,S,20231,TUT,0101,MO,11:00,12:00
CIV250H1,Hydraulics and Hydrology,S,20231,TUT,0102,TU,11:00,12:00
CIV300H1,Terrestrial Energy Systems,S,20231,LEC,0101,MO,13:00,15:00
CIV300H1,Terrestrial Energy Systems,S,20231,LEC,0101,TH,09:00,10:00
CIV300H1,Terrestrial Energy Systems,S,20231,TUT,0101,WE,18:00,20:00
CIV300H1,Terrestrial Energy Systems,S,20231,TUT,0102,WE,18:00,20:00
CIV300H1,Terrestrial Energy Systems,S,20231,TUT,0103,WE,18:00,20:00
CIV300H1,Terrestrial Energy Systems,S,20231,TUT,0104,WE,18:00,20:00
CIV313H1,Reinforced Concrete I,S,20231,LEC,0101,FR,12:00,14:00
CIV313H1,Reinforced Concrete I,S,20231,LEC,0101,MO,09:00,10:00
CIV313H1,Reinforced Concrete I,S,20231,TUT,0101,MO,10:00,12:00
CIV324H1,Geotechnical Engineering II,S,20231,LEC,0101,FR,11:00,12:00
CIV324H1,Geotechnical Engineering II,S,20231,LEC,0101,WE,12:00,14:00
CIV324H1,Geotechnical Engineering II,S,20231,PRA,0101,MO,12:00,15:00
CIV324H1,Geotechnical Engineering II,S,20231,PRA,0102,TU,12:00,15:00
CIV324H1,Geotechnical Engineering II,S,20231,TUT,0101,TH,15:00,16:00
CIV332H1,Transport II - Performance,S,20231,LEC,0101,FR,15:00,17:00
CIV332H1,Transport II - Performance,S,20231,LEC,0101,TH,16:00,17:00
CIV332H1,Transport II - Performance,S,20231,TUT,0101,WE,11:00,12:00
CIV332H1,Transport II - Performance,S,20231,TUT,0102,WE,11:00,12:00
CIV340H1,Municipal Engineering,S,20231,LEC,0101,TH,09:00,11:00
CIV340H1,Municipal Engineering,S,20231,LEC,0101,TU,16:00,17:00
CIV340H1,Municipal Engineering,S,20231,TUT,0101,WE,15:00,17:00
CIV340H1,Municipal Engineering,S,20231,TUT,0102,WE,15:00,17:00
CIV380H1,Sustainable Energy Systems,S,20231,LEC,0101,TH,13:00,14:00
CIV380H1,Sustainable Energy Systems,S,20231,LEC,0101,TU,09:00,11:00
CIV380H1,Sustainable Energy Systems,S,20231,TUT,0101,TH,12:00,13:00
CIV380H1,Sustainable Energy Systems,S,20231,TUT,0102,TH,12:00,13:00
CIV382Y1,Civil Engineering,Y,20231,TUT,0101,,,
CIV401H1,DESIGN & OPTIMIZATION OF HYDRO,S,20231,LEC,0101,TH,09:00,12:00
CIV401H1,DESIGN & OPTIMIZATION OF HYDRO,S,20231,TUT,0101,MO,09:00,11:00
CIV440H1,Environmental Impact and Risk,S,20231,LEC,0101,TH,13:00,14:00
CIV440H1,Environmental Impact and Risk,S,20231,LEC,0101,WE,13:00,15:00
CIV440H1,Environmental Impact and Risk,S,20231,TUT,0101,TH,12:00,13:00
CIV498H1,Group Design Project,S,20231,TUT,0101,MO,17:00,20:00
CIV498H1,Group Design Project,S,20231,TUT,0102,MO,17:00,20:00
CIV498H1,Group Design Project,S,20231,TUT,0103,TU,09:00,12:00
CIV498H1,Group Design Project,S,20231,TUT,0104,TH,18:00,21:00
CIV498H1,Group Design Project,S,20231,TUT,0105,TH,18:00,21:00
CIV498H1,Group Design Project,S,20231,TUT,0106,TH,18:00,21:00
CIV498H1,Group Design Project,S,20231,TUT,0107,MO,09:00,12:00
CIV510H1,Solid Mechanics II,S,20231,LEC,0101,FR,09:00,10:00
CIV510H1,Solid Mechanics II,S,20231,LEC,0101,TU,15:00,17:00
CIV510H1,Solid Mechanics II,S,20231,TUT,0101,FR,10:00,12:00
CIV516H1,Public Transit Operations and,S,20231,LEC,0101,FR,10:00,11:00
CIV516H1,Public Transit Operations and,S,20231,LEC,0101,WE,09:00,11:00
CIV516H1,Public Transit Operations and,S,20231,TUT,0101,WE,11:00,12:00
CIV518H1,Behaviour and Design of Steel,S,20231,LEC,0101,TH,14:00,16:00
CIV518H1,Behaviour and Design of Steel,S,20231,LEC,0101,TU,11:00,12:00
CIV518H1,Behaviour and Design of Steel,S,20231,TUT,0101,TU,09:00,11:00
CIV523H1,Geotechnical Design,S,20231,LEC,0101,MO,18:00,21:00
CIV523H1,Geotechnical Design,S,20231,TUT,0101,MO,12:00,13:00
CIV536H1,"Urban Act., Air Poll., & Hlth",S,20231,LEC,0101,TU,14:00,15:00
CIV536H1,"Urban Act., Air Poll., & Hlth",S,20231,LEC,0101,WE,15:00,17:00
CIV576H1,Sustainable Buildings,S,20231,LEC,0101,MO,15:00,17:00
CIV576H1,Sustainable Buildings,S,20231,LEC,0101,WE,12:00,13:00
CIV576H1,Sustainable Buildings,S,20231,TUT,0101,WE,17:00,18:00
CIV578H1,DESIGN OF BUILDING ENCLOSURES,S,20231,LEC,0101,FR,09:00,10:00
CIV578H1,DESIGN OF BUILDING ENCLOSURES,S,20231,LEC,0101,TU,12:00,14:00
CIV578H1,DESIGN OF BUILDING ENCLOSURES,S,20231,TUT,0101,MO,13:00,15:00
CIV580H1,Eng & Mgmt of Large Projects,S,20231,LEC,0101,TU,18:00,21:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,LEC,0101,MO,17:00,18:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,LEC,0101,WE,17:00,18:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0101,TH,15:00,17:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0102,TH,15:00,17:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0103,TH,15:00,17:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0104,TH,16:00,18:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0105,TH,16:00,18:00
CME259H1,TECH IN SOCIETY & BIOSPHERE,S,20231,TUT,0106,TH,16:00,18:00
CME262H1,ENGINEERING MATHEMATICS II,S,20231,LEC,0101,FR,17:00,18:00
CME262H1,ENGINEERING MATHEMATICS II,S,20231,LEC,0101,TU,15:00,17:00
CME262H1,ENGINEERING MATHEMATICS II,S,20231,TUT,0101,MO,12:00,14:00
CME262H1,ENGINEERING MATHEMATICS II,S,20231,TUT,0102,TU,09:00,11:00
CME262H1,ENGINEERING MATHEMATICS II,S,20231,TUT,0103,TU,09:00,11:00
CME263H1,Probability Theory for Civil,S,20231,LEC,0101,FR,11:00,12:00
CME263H1,Probability Theory for Civil,S,20231,LEC,0101,WE,15:00,17:00
CME263H1,Probability Theory for Civil,S,20231,TUT,0101,FR,12:00,14:00
CME499H1,Individual Project,S,20231,PRA,0101,,,
CME499Y1,Individual Project,Y,20231,PRA,0101,,,
CME499Y1,Individual Project,Y,20231,TUT,0101,,,
CME500H1,FUND. OF ACID ROCK DRAINAGE,S,20231,LEC,0101,TH,10:00,12:00
CME500H1,FUND. OF ACID ROCK DRAINAGE,S,20231,LEC,0101,TU,10:00,11:00
CME500H1,FUND. OF ACID ROCK DRAINAGE,S,20231,TUT,0101,TU,11:00,12:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0101,FR,17:00,18:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0101,TU,17:00,18:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0101,WE,17:00,18:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0102,FR,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0102,TU,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0102,WE,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0103,FR,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0103,TU,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0103,WE,16:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0104,FR,09:00,10:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0104,TH,10:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0104,TU,10:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0105,FR,14:00,15:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0105,MO,12:00,13:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0105,WE,12:00,13:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0106,MO,15:00,16:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0106,TH,15:00,16:00
ECE110H1,Electrical Fundamentals,S,20231,LEC,0106,WE,15:00,16:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0101,TH,12:00,14:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0102,TH,12:00,14:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0103,WE,13:00,15:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0104,WE,13:00,15:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0105,TH,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0106,TH,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0107,FR,10:00,12:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0108,FR,10:00,12:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0109,FR,16:00,18:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0110,FR,16:00,18:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0111,MO,12:00,14:00
ECE110H1,Electrical Fundamentals,S,20231,PRA,0112,MO,12:00,14:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0101,TU,15:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0102,WE,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0103,WE,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0104,WE,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0105,FR,10:00,12:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0106,TU,09:00,11:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0107,WE,10:00,12:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0108,TH,15:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0109,TH,15:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0110,TH,12:00,14:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0111,TU,15:00,17:00
ECE110H1,Electrical Fundamentals,S,20231,TUT,0112,TU,15:00,17:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0101,FR,09:00,10:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0101,MO,17:00,18:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0101,WE,14:00,15:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0102,TH,11:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0102,TU,14:00,15:00
ECE159H1,Fundamentals of Electric,S,20231,LEC,0102,WE,16:00,17:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0101,TH,15:00,18:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0102,MO,09:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0103,WE,09:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0104,TH,15:00,18:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0105,MO,09:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,PRA,0106,WE,09:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0101,FR,16:00,17:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0102,MO,11:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0103,TH,17:00,18:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0104,WE,09:00,10:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0105,MO,11:00,12:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0106,MO,10:00,11:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0107,MO,10:00,11:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0108,MO,10:00,11:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0109,TH,15:00,16:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0110,TH,15:00,16:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0111,TH,14:00,15:00
ECE159H1,Fundamentals of Electric,S,20231,TUT,0112,TH,14:00,15:00
ECE191H1,INTRO.TO ELEC.& COMP.ENG./SEM,S,20231,LEC,0101,FR,12:00,13:00
ECE216H1,Signals and Systems,S,20231,LEC,0101,MO,14:00,15:00
ECE216H1,Signals and Systems,S,20231,LEC,0101,TH,14:00,15:00
ECE216H1,Signals and Systems,S,20231,LEC,0101,TU,13:00,14:00
ECE216H1,Signals and Systems,S,20231,LEC,0102,MO,11:00,12:00
ECE216H1,Signals and Systems,S,20231,LEC,0102,TH,11:00,12:00
ECE216H1,Signals and Systems,S,20231,LEC,0102,WE,11:00,12:00
ECE216H1,Signals and Systems,S,20231,LEC,0103,MO,14:00,15:00
ECE216H1,Signals and Systems,S,20231,LEC,0103,TH,14:00,15:00
ECE216H1,Signals and Systems,S,20231,LEC,0103,WE,14:00,15:00
ECE216H1,Signals and Systems,S,20231,PRA,0101,WE,09:00,11:00
ECE216H1,Signals and Systems,S,20231,PRA,0102,WE,09:00,11:00
ECE216H1,Signals and Systems,S,20231,PRA,0103,TU,09:00,11:00
ECE216H1,Signals and Systems,S,20231,PRA,0104,TU,09:00,11:00
ECE216H1,Signals and Systems,S,20231,PRA,0105,WE,15:00,17:00
ECE216H1,Signals and Systems,S,20231,PRA,0106,WE,15:00,17:00
ECE216H1,Signals and Systems,S,20231,TUT,0101,WE,13:00,15:00
ECE216H1,Signals and Systems,S,20231,TUT,0102,WE,13:00,15:00
ECE216H1,Signals and Systems,S,20231,TUT,0103,WE,16:00,18:00
ECE216H1,Signals and Systems,S,20231,TUT,0104,FR,13:00,15:00
ECE216H1,Signals and Systems,S,20231,TUT,0105,WE,10:00,12:00
ECE216H1,Signals and Systems,S,20231,TUT,0106,FR,09:00,11:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0101,MO,17:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0101,TH,17:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0101,WE,17:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0102,MO,15:00,16:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0102,TH,15:00,16:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0102,WE,15:00,16:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0103,FR,13:00,14:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0103,TU,13:00,14:00
ECE221H1,Electric and Magnetic Fields,S,20231,LEC,0103,WE,13:00,14:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0101,TU,09:00,11:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0102,TU,09:00,11:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0103,MO,16:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0104,MO,16:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0105,TU,16:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,PRA,0106,TU,16:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0101,FR,13:00,15:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0102,FR,13:00,15:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0103,FR,13:00,15:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0104,WE,16:00,18:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0105,MO,10:00,12:00
ECE221H1,Electric and Magnetic Fields,S,20231,TUT,0106,FR,16:00,18:00
ECE231H1,Introductory Electronics,S,20231,LEC,0101,FR,11:00,12:00
ECE231H1,Introductory Electronics,S,20231,LEC,0101,TH,11:00,12:00
ECE231H1,Introductory Electronics,S,20231,LEC,0101,TU,11:00,12:00
ECE231H1,Introductory Electronics,S,20231,LEC,0102,FR,11:00,12:00
ECE231H1,Introductory Electronics,S,20231,LEC,0102,MO,09:00,10:00
ECE231H1,Introductory Electronics,S,20231,LEC,0102,WE,09:00,10:00
ECE231H1,Introductory Electronics,S,20231,LEC,0103,FR,15:00,16:00
ECE231H1,Introductory Electronics,S,20231,LEC,0103,TH,15:00,16:00
ECE231H1,Introductory Electronics,S,20231,LEC,0103,TU,15:00,16:00
ECE231H1,Introductory Electronics,S,20231,PRA,0101,TU,15:00,18:00
ECE231H1,Introductory Electronics,S,20231,PRA,0102,TU,15:00,18:00
ECE231H1,Introductory Electronics,S,20231,PRA,0103,TU,09:00,12:00
ECE231H1,Introductory Electronics,S,20231,PRA,0104,TU,09:00,12:00
ECE231H1,Introductory Electronics,S,20231,PRA,0105,MO,15:00,18:00
ECE231H1,Introductory Electronics,S,20231,PRA,0106,MO,15:00,18:00
ECE231H1,Introductory Electronics,S,20231,TUT,0101,TH,09:00,11:00
ECE231H1,Introductory Electronics,S,20231,TUT,0102,TH,09:00,11:00
ECE231H1,Introductory Electronics,S,20231,TUT,0103,TH,09:00,11:00
ECE231H1,Introductory Electronics,S,20231,TUT,0104,TH,09:00,11:00
ECE231H1,Introductory Electronics,S,20231,TUT,0105,TH,09:00,11:00
ECE231H1,Introductory Electronics,S,20231,TUT,0106,TH,09:00,11:00
ECE243H1,Computer Organization,S,20231,LEC,0101,MO,15:00,16:00
ECE243H1,Computer Organization,S,20231,LEC,0101,TH,15:00,16:00
ECE243H1,Computer Organization,S,20231,LEC,0101,WE,15:00,16:00
ECE243H1,Computer Organization,S,20231,LEC,0102,MO,14:00,15:00
ECE243H1,Computer Organization,S,20231,LEC,0102,TH,14:00,15:00
ECE243H1,Computer Organization,S,20231,LEC,0102,WE,14:00,15:00
ECE243H1,Computer Organization,S,20231,LEC,0103,FR,11:00,12:00
ECE243H1,Computer Organization,S,20231,LEC,0103,MO,09:00,10:00
ECE243H1,Computer Organization,S,20231,LEC,0103,WE,09:00,10:00
ECE243H1,Computer Organization,S,20231,PRA,0101,MO,09:00,12:00
ECE243H1,Computer Organization,S,20231,PRA,0102,MO,09:00,12:00
ECE243H1,Computer Organization,S,20231,PRA,0103,TU,15:00,18:00
ECE243H1,Computer Organization,S,20231,PRA,0104,TU,15:00,18:00
ECE243H1,Computer Organization,S,20231,PRA,0105,TU,09:00,12:00
ECE243H1,Computer Organization,S,20231,PRA,0106,TU,09:00,12:00
ECE259H1,Electromagnetism,S,20231,LEC,0101,FR,10:00,11:00
ECE259H1,Electromagnetism,S,20231,LEC,0101,MO,16:00,17:00
ECE259H1,Electromagnetism,S,20231,LEC,0101,WE,13:00,14:00
ECE259H1,Electromagnetism,S,20231,TUT,0101,TH,14:00,15:00
ECE259H1,Electromagnetism,S,20231,TUT,0102,WE,09:00,10:00
ECE259H1,Electromagnetism,S,20231,TUT,0103,FR,09:00,10:00
ECE259H1,Electromagnetism,S,20231,TUT,0104,TH,16:00,17:00
ECE259H1,Electromagnetism,S,20231,TUT,0105,MO,10:00,11:00
ECE259H1,Electromagnetism,S,20231,TUT,0106,MO,15:00,16:00
ECE259H1,Electromagnetism,S,20231,TUT,0107,FR,13:00,14:00
ECE259H1,Electromagnetism,S,20231,TUT,0108,FR,13:00,14:00
ECE259H1,Electromagnetism,S,20231,TUT,0109,TU,16:00,17:00
ECE259H1,Electromagnetism,S,20231,TUT,0110,TH,14:00,15:00
ECE259H1,Electromagnetism,S,20231,TUT,0111,MO,17:00,18:00
ECE259H1,Electromagnetism,S,20231,TUT,0112,FR,14:00,15:00
ECE286H1,Probability & Statistics,S,20231,LEC,0101,FR,11:00,12:00
ECE286H1,Probability & Statistics,S,20231,LEC,0101,MO,09:00,10:00
ECE286H1,Probability & Statistics,S,20231,LEC,0101,WE,10:00,11:00
ECE286H1,Probability & Statistics,S,20231,LEC,0102,MO,13:00,14:00
ECE286H1,Probability & Statistics,S,20231,LEC,0102,TH,12:00,13:00
ECE286H1,Probability & Statistics,S,20231,LEC,0102,WE,15:00,16:00
ECE286H1,Probability & Statistics,S,20231,TUT,0101,TH,13:00,14:00
ECE286H1,Probability & Statistics,S,20231,TUT,0102,TU,14:00,15:00
ECE286H1,Probability & Statistics,S,20231,TUT,0103,MO,11:00,12:00
ECE286H1,Probability & Statistics,S,20231,TUT,0104,MO,15:00,16:00
ECE286H1,Probability & Statistics,S,20231,TUT,0105,TU,16:00,17:00
ECE286H1,Probability & Statistics,S,20231,TUT,0106,WE,09:00,10:00
ECE286H1,Probability & Statistics,S,20231,TUT,0107,FR,14:00,15:00
ECE286H1,Probability & Statistics,S,20231,TUT,0108,TU,13:00,14:00
ECE286H1,Probability & Statistics,S,20231,TUT,0109,MO,10:00,11:00
ECE286H1,Probability & Statistics,S,20231,TUT,0110,TU,15:00,16:00
ECE286H1,Probability & Statistics,S,20231,TUT,0111,TU,17:00,18:00
ECE286H1,Probability & Statistics,S,20231,TUT,0112,MO,14:00,15:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,LEC,0101,TH,16:00,17:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,LEC,0101,TU,14:00,15:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,PRA,0101,FR,16:00,18:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,PRA,0102,MO,10:00,12:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,PRA,0103,FR,09:00,11:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,PRA,0104,WE,10:00,12:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,TUT,0101,FR,09:00,11:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,TUT,0102,WE,10:00,12:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,TUT,0103,FR,16:00,18:00
ECE295H1,HARDWARE DESIGN AND COMM.,S,20231,TUT,0104,MO,10:00,12:00
ECE297H1,Software Communication and,S,20231,LEC,0101,TH,16:00,17:00
ECE297H1,Software Communication and,S,20231,LEC,0101,TU,14:00,15:00
ECE297H1,Software Communication and,S,20231,PRA,0101,FR,16:00,18:00
ECE297H1,Software Communication and,S,20231,PRA,0102,FR,16:00,18:00
ECE297H1,Software Communication and,S,20231,PRA,0103,FR,09:00,11:00
ECE297H1,Software Communication and,S,20231,PRA,0104,FR,09:00,11:00
ECE297H1,Software Communication and,S,20231,PRA,0105,MO,09:00,11:00
ECE297H1,Software Communication and,S,20231,PRA,0106,MO,09:00,11:00
ECE297H1,Software Communication and,S,20231,TUT,0101,FR,09:00,11:00
ECE297H1,Software Communication and,S,20231,TUT,0102,FR,09:00,11:00
ECE297H1,Software Communication and,S,20231,TUT,0103,FR,16:00,18:00
ECE297H1,Software Communication and,S,20231,TUT,0104,FR,16:00,18:00
ECE297H1,Software Communication and,S,20231,TUT,0105,WE,09:00,11:00
ECE297H1,Software Communication and,S,20231,TUT,0106,WE,09:00,11:00
ECE302H1,Probability and Applications,S,20231,LEC,0101,FR,16:00,17:00
